id,href,location_lat,location_lng,location_address,title,cityName,cityCountry,cityCountryShort,artistsString,thumbnail,timestamp,date_added,images_0_url,images_0_sizes_small,images_0_sizes_medium,images_0_sizes_large,images_0_sizes_orig,artists_0_id,artists_0_title,artists_0_href,artists_1_id,artists_1_title,artists_1_href,artists_2_id,artists_2_title,artists_2_href,artists_3_id,artists_3_title,artists_3_href,artists_4_id,artists_4_title,artists_4_href,artists_5_id,artists_5_title,artists_5_href,description_en,likes,attributions_0,images_1_id,images_1_url,images_1_sizes_small,images_1_sizes_medium,images_1_sizes_large,images_1_sizes_orig,images_2_url,images_2_sizes_small,images_2_sizes_medium,images_2_sizes_large,images_2_sizes_orig,images_3_url,images_3_sizes_small,images_3_sizes_medium,images_3_sizes_large,images_3_sizes_orig,source
0,https://berlin.streetartcities.com/artworks/totem-2431,52.53292,13.483,"Landsberger Allee 228B, Berlin, Deutschland",Totem,Berlin,Germany,DE,"James Bullough and Addison Karl (aka JBAK)",https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/512.jpg,1502316000.0,2017-08-09 22:00:00,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/2048.jpg,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/512.jpg,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/1024.jpg,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/2048.jpg,https://streetartcities.com/media/7/7321e58a-413c-4d50-8c1b-17b0b38ac658/orig.jpg,1500.0,James Bullough and Addison Karl former aka JBAK,https://berlin.streetartcities.com/artists/james-bullough-and-addison-karl-1500,1503.0,Addison Karl,https://berlin.streetartcities.com/artists/addison-karl-1503,1332.0,James Bullough,https://berlin.streetartcities.com/artists/james-bullough-1332,1504.0,JBAK,https://berlin.streetartcities.com/artists/jbak-1504,7177.0,@jamesbullough,https://berlin.streetartcities.com/artists/jamesbullough-7177,7178.0,@addisonkarl,https://berlin.streetartcities.com/artists/addisonkarl-7178,"Two artists, born in the USA and now Berlin based, painted one of the largest murals in Berlin: 'Totem'",11.0,Pictures by James Bullough .,,,,,,,,,,,,,,,,,sac
1,https://berlin.streetartcities.com/artworks/untitled-2432,52.57687617,13.2769006,"Neheimer Str. 8, 13507 Berlin, Deutschland",Untitled,Berlin,Germany,DE,The London Police,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/2048.jpg,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/512.jpg,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/1024.jpg,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/2048.jpg,https://streetartcities.com/media/a/a6ceb73c-b613-4cde-a4b1-2dc483179f5f/orig.jpg,491.0,The London Police,https://berlin.streetartcities.com/artists/the-london-police-491,,,,,,,,,,,,,,,,"Meanwhile the 6th massive mural for the 'OneWallProject', produced and supported by 'UrbanNationBerlin', the first street art museum in Berlin, painted 2016",4.0,,,,,,,,,,,,,,,,,,sac
2,https://berlin.streetartcities.com/artworks/untitled-2433,52.57614382,13.2725661,"Bernauer Str. 133, 13507 Berlin, Deutschland",Untitled,Berlin,Germany,DE,Fintan Magee,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/2048.jpg,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/512.jpg,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/1024.jpg,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/2048.jpg,https://streetartcities.com/media/6/657d100d-482a-4233-a9b3-09f95510ef83/orig.jpg,570.0,Fintan Magee,https://berlin.streetartcities.com/artists/fintan-magee-570,,,,,,,,,,,,,,,,The first masterpiece of the 'OneWallProjecct' series in Berlin-Tegel for UrbanNationBerlin painted in 2015,6.0,,,,,,,,,,,,,,,,,,sac
3,https://berlin.streetartcities.com/artworks/untitled-2434,52.57658936,13.27258042,"Neheimer Str. 13, 13507 Berlin, Deutschland",Untitled,Berlin,Germany,DE,Pixel Pancho,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/2048.jpg,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/512.jpg,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/1024.jpg,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/2048.jpg,https://streetartcities.com/media/c/c64ee8c8-2821-4e0b-adf4-3a954c881480/orig.jpg,367.0,Pixel Pancho,https://berlin.streetartcities.com/artists/pixel-pancho-367,,,,,,,,,,,,,,,,"The italian street artist Pixel Pancho painted the third mural in Berlin-Tegel, produced and supported by UrbanNationBerlin",6.0,,,,,,,,,,,,,,,,,,sac
4,https://berlin.streetartcities.com/artworks/lilli-and-hobbes-2435,52.49890528,13.35813851,"Bülowstraße 96, 10783 Berlin, Deutschland",Lilli and Hobbes,Berlin,Germany,DE,"ArtOfBust, Bustart, Bust",https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/2048.jpg,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/512.jpg,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/1024.jpg,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/2048.jpg,https://streetartcities.com/media/e/e3af0e9b-00a9-4179-b35c-7b367682c6be/orig.jpeg,1501.0,ArtOfBust,https://berlin.streetartcities.com/artists/artofbust-1501,1502.0,Bustart,https://berlin.streetartcities.com/artists/bustart-1502,1340.0,Bust,https://berlin.streetartcities.com/artists/bust-1340,,,,,,,,,,"Bust, swiss artist, painted this piece in March 2017, nearby is also his mural, supported and produced by Urban Nation Berlin, which is also situated in that building.",12.0,,,,,,,,,,,,,,,,,,sac
5,https://berlin.streetartcities.com/artworks/rocknroll-pinup-2436,52.49889186,13.35812563,"Bülowstraße 97, 10783 Berlin, Deutschland",Rock'nRoll pin-up,Berlin,Germany,DE,"ArtOfBust, Bust, Bustart",https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/512.jpg,1502316000.0,2017-08-09 22:00:00,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/2048.jpg,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/512.jpg,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/1024.jpg,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/2048.jpg,https://streetartcities.com/media/b/b23fed1f-c71b-4920-aeb0-e2444f4f9cee/orig.jpg,1501.0,ArtOfBust,https://berlin.streetartcities.com/artists/artofbust-1501,1340.0,Bust,https://berlin.streetartcities.com/artists/bust-1340,1502.0,Bustart,https://berlin.streetartcities.com/artists/bustart-1502,,,,,,,,,,This mural is painted for the series 'One Wall Project' supported and produced by Berlins street art museum UrbanNationBerlin,7.0,,,,,,,,,,,,,,,,,,sac
6,https://berlin.streetartcities.com/artworks/peace-unity-love-wisdom-2437,52.50096574,13.38981954,"Franz-Klühs-Straße, 10969 Berlin, Deutschland",Peace Unity Love Wisdom,Berlin,Germany,DE,"Jadore Tong, Jadore",https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/2048.jpg,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/512.jpg,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/1024.jpg,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/2048.jpg,https://streetartcities.com/media/1/1821458f-fad0-4df0-8c60-d7730736275f/orig.jpeg,1505.0,Jadore Tong,https://berlin.streetartcities.com/artists/jadore-tong-1505,1506.0,Jadore,https://berlin.streetartcities.com/artists/jadore-1506,,,,,,,,,,,,,Massive mural finished summer 2016,38.0,,,,,,,,,,,,,,,,,,sac
7,https://berlin.streetartcities.com/artworks/little-monster-2439,52.54507458,13.37409217,"Wiesenstraße 55, 13357 Berlin, Deutschland",Little Monster,Berlin,Germany,DE,@oxalien,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/2048.jpg,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/512.jpg,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/1024.jpg,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/2048.jpg,https://streetartcities.com/media/b/bfc56e6a-a846-4cf4-8518-2f70cd2370ae/orig.jpg,55.0,@oxalien,https://berlin.streetartcities.com/artists/oxalien-55,,,,,,,,,,,,,,,,Look into the backyard for some surprising pieces!,2.0,,,,,,,,,,,,,,,,,,sac
8,https://berlin.streetartcities.com/artworks/der-kegel-2440,52.5072704,13.45431145,"Revaler Str. 99, 10245 Berlin, Deutschland",Der Kegel,Berlin,Germany,DE,"Lake, LakeOner",https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/2048.jpg,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/512.jpg,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/1024.jpg,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/2048.jpg,https://streetartcities.com/media/e/eba0424b-baa8-44b0-bc4a-7e4aedb07bb0/orig.jpeg,1509.0,Lake,https://berlin.streetartcities.com/artists/lake-1509,3372.0,LakeOner,https://berlin.streetartcities.com/artists/lakeoner-3372,,,,,,,,,,,,,"At RAW-area around the cinema Cassiopeia and a skater hall you will find street art, that makes your heart boom!",8.0,,,,,,,,,,,,,,,,,,sac
9,https://berlin.streetartcities.com/artworks/untitled-2441,52.50728346,13.45415589,"Revaler Str. 99, 10245 Berlin, Deutschland",Untitled,Berlin,Germany,DE,"Stereoheat, SuperBadBoys",https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/512.jpg,1502330570.0,2017-08-10 02:02:50,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/2048.jpg,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/512.jpg,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/1024.jpg,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/2048.jpg,https://streetartcities.com/media/8/8c6cd736-9f29-417c-b872-389fce68822f/orig.jpg,1510.0,Stereoheat,https://berlin.streetartcities.com/artists/stereoheat-1510,1511.0,SuperBadBoys,https://berlin.streetartcities.com/artists/superbadboys-1511,,,,,,,,,,,,,comic-style by Stereo Heat,3.0,,,,,,,,,,,,,,,,,,sac
10,https://berlin.streetartcities.com/artworks/untitled-2442,52.50589281,13.41219333,"Heinrich-Heine-Straße 36, 10179 Berlin, Deutschland",Untitled,Berlin,Germany,DE,VariousAndGould,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/2048.jpg,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/512.jpg,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/1024.jpg,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/2048.jpg,https://streetartcities.com/media/c/c997cf1f-bbe8-4b46-a2f3-d9f36e270f15/orig.jpg,3496.0,VariousAndGould,https://berlin.streetartcities.com/artists/variousandgould-3496,,,,,,,,,,,,,,,,The first massive mural painted by those two artists in 2015,7.0,,,,,,,,,,,,,,,,,,sac
11,https://berlin.streetartcities.com/artworks/rats-2443,52.54999909,13.41342286,"Schönhauser Allee 116, 10439 Berlin, Deutschland",Rats,Berlin,Germany,DE,Roa,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/2048.jpg,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/512.jpg,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/1024.jpg,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/2048.jpg,https://streetartcities.com/media/4/4af0d2e4-3914-486d-b638-8dac801ca2cb/orig.jpg,12.0,Roa,https://berlin.streetartcities.com/artists/roa-12,,,,,,,,,,,,,,,,Only a few left in Berlin - this is one of them,15.0,,,,,,,,,,,,,,,,,,sac
12,https://berlin.streetartcities.com/artworks/wildlife-scenes-2445,52.51606403,13.41295065,"Stralauer Str. 1-16, 10179 Berlin, Deutschland",wildlife scenes,Berlin,Germany,DE,"Twoone, Hiroyasu Tsuri",https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/2048.jpg,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/512.jpg,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/1024.jpg,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/2048.jpg,https://streetartcities.com/media/6/69203957-727e-44de-b26b-9dcf78fd4ae2/orig.jpg,673.0,Twoone,https://berlin.streetartcities.com/artists/twoone-673,1513.0,Hiroyasu Tsuri,https://berlin.streetartcities.com/artists/hiroyasu-tsuri-1513,,,,,,,,,,,,,Look in the backyard of Klosterstraße/Stralauer Straße for the mural of the japanese artist TWOONE (and take also a glance over your shoulder for a second one!),13.0,,,,,,,,,,,,,,,,,,sac
13,https://berlin.streetartcities.com/artworks/untitled-2446,52.50252613,13.410141,"Prinzenstraße 32-35, 10969 Berlin, Deutschland",Untitled,Berlin,Germany,DE,Agostino Iacurci,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/2048.jpg,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/512.jpg,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/1024.jpg,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/2048.jpg,https://streetartcities.com/media/c/cd333d9d-1484-4d53-92ba-8e469c21693c/orig.jpg,1514.0,Agostino Iacurci,https://berlin.streetartcities.com/artists/agostino-iacurci-1514,,,,,,,,,,,,,,,,Faces looking down to Moritzplatz in Berlin-Kreuzberg at a car rental parking,5.0,,,,,,,,,,,,,,,,,,sac
14,https://berlin.streetartcities.com/artworks/obama-merkel-putin-2447,52.50212715,13.41011896,"Prinzenstraße 34, 10969 Berlin, Deutschland",Obama Merkel Putin,Berlin,Germany,DE,"Jadore Tong, Jadore",https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/2048.jpg,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/512.jpg,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/1024.jpg,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/2048.jpg,https://streetartcities.com/media/b/b92927c4-00e3-4637-a0f0-5da022de2c7d/orig.jpg,1505.0,Jadore Tong,https://berlin.streetartcities.com/artists/jadore-tong-1505,1506.0,Jadore,https://berlin.streetartcities.com/artists/jadore-1506,,,,,,,,,,,,,Enter from the Ritterstraße to this place and look around. Sure you see the three politician...,11.0,,,,,,,,,,,,,,,,,,sac
15,https://berlin.streetartcities.com/artworks/untitled-2448,52.52839543,13.42564408,"Am Friedrichshain 33, 10407 Berlin, Deutschland",Untitled,Berlin,Germany,DE,Tristan Eaton,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/2048.jpg,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/512.jpg,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/1024.jpg,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/2048.jpg,https://streetartcities.com/media/3/335ac827-4e1d-456c-b131-67c77cd1a20f/orig.jpg,332.0,Tristan Eaton,https://berlin.streetartcities.com/artists/tristan-eaton-332,,,,,,,,,,,,,,,,Am Friedrichshain/Am Märchenbrunnen TristanEaton left his colourful comic-style mural,20.0,,,,,,,,,,,,,,,,,,sac
16,https://berlin.streetartcities.com/artworks/on-to-the-wrong-path-2449,52.38927506,13.0777393,"Friedrich-Engels-Straße 22, 14473 Potsdam, Deutschland",On To the Wrong Path ,Berlin,Germany,DE,Broken Fingaz,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/2048.jpg,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/512.jpg,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/1024.jpg,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/2048.jpg,https://streetartcities.com/media/8/85d19b32-74a9-4da7-9c31-ce30aecebdc4/orig.jpeg,65.0,Broken Fingaz,https://berlin.streetartcities.com/artists/broken-fingaz-65,,,,,,,,,,,,,,,,Broken Fingaz with their 'On To The Wrong Path',1.0,,,,,,,,,,,,,,,,,,sac
17,https://berlin.streetartcities.com/artworks/hands-2451,52.51132905,13.41620592,"Köpenicker Str. 79, 10179 Berlin, Deutschland",Hands,Berlin,Germany,DE,Case Maclaim,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/2048.jpg,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/512.jpg,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/1024.jpg,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/2048.jpg,https://streetartcities.com/media/9/908a7bf7-5f51-4a8c-b27c-73ab6725d490/orig.jpg,10.0,Case Maclaim,https://berlin.streetartcities.com/artists/case-maclaim-10,,,,,,,,,,,,,,,,two hands: peace and unity,27.0,,,,,,,,,,,,,,,,,,sac
18,https://berlin.streetartcities.com/artworks/untitled-2452,52.49972319,13.42601768,"Oranienstraße 2A, 10997 Berlin, Deutschland",Untitled,Berlin,Germany,DE,Roa,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/2048.jpg,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/512.jpg,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/1024.jpg,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/2048.jpg,https://streetartcities.com/media/c/c51cd182-fb3c-4cd7-b957-93a0b1ba66ac/orig.jpg,12.0,Roa,https://berlin.streetartcities.com/artists/roa-12,,,,,,,,,,,,,,,,street art classic!,16.0,,,,,,,,,,,,,,,,,,sac
19,https://berlin.streetartcities.com/artworks/fishing-for-diamonds-2453,52.52710152,13.38783418,"Torstraße 230, 10115 Berlin, Deutschland",fishing for diamonds,Berlin,Germany,DE,"Case Maclaim, TassoMaCLAIM, akut herakut, MaClaim Crew",https://streetartcities.com/media/4/4cff2446-0885-4298-973a-7018d558caed/512.jpg,1502316000.0,2017-08-09 22:00:00,https://streetartcities.com/media/4/4cff2446-0885-4298-973a-7018d558caed/2048.jpg,https://streetartcities.com/media/4/4cff2446-0885-4298-973a-7018d558caed/512.jpg,https://streetartcities.com/media/4/4cff2446-0885-4298-973a-7018d558caed/1024.jpg,https://streetartcities.com/media/4/4cff2446-0885-4298-973a-7018d558caed/2048.jpg,https://streetartcities.com/media/4/4cff2446-0885-4298-973a-7018d558caed/orig.jpg,10.0,Case Maclaim,https://berlin.streetartcities.com/artists/case-maclaim-10,6914.0,TassoMaCLAIM,https://berlin.streetartcities.com/artists/tassomaclaim-6914,8170.0,akut herakut,https://berlin.streetartcities.com/artists/akut-herakut-8170,9934.0,MaClaim Crew,https://berlin.streetartcities.com/artists/maclaim-crew-9934,,,,,,,,7.0,,,,,,,,,,,,,,,,,,sac
20,https://berlin.streetartcities.com/artworks/leviathan-2454,52.50093069,13.44504365,"Falckensteinstraße 48, 10997 Berlin, Deutschland",Leviathan,Berlin,Germany,DE,Blu,https://streetartcities.com/media/d/d5bb4fe1-cdad-418f-97a7-1ba133612427/512.jpg,1502316000.0,2017-08-09 22:00:00,https://streetartcities.com/media/d/d5bb4fe1-cdad-418f-97a7-1ba133612427/2048.jpg,https://streetartcities.com/media/d/d5bb4fe1-cdad-418f-97a7-1ba133612427/512.jpg,https://streetartcities.com/media/d/d5bb4fe1-cdad-418f-97a7-1ba133612427/1024.jpg,https://streetartcities.com/media/d/d5bb4fe1-cdad-418f-97a7-1ba133612427/2048.jpg,https://streetartcities.com/media/d/d5bb4fe1-cdad-418f-97a7-1ba133612427/orig.jpg,813.0,Blu,https://berlin.streetartcities.com/artists/blu-813,,,,,,,,,,,,,,,,"Near the bridge 'Oberbaumbruecke', former border between Berlin-East/West, BLU left one of his political statements&nbsp;",30.0,,,,,,,,,,,,,,,,,,sac
21,https://berlin.streetartcities.com/artworks/trialog-2457,52.49557054,13.38007474,"Möckernstraße 106, 10963 Berlin, Deutschland",Trialog,Berlin,Germany,DE,Innerfields,https://streetartcities.com/media/a/a74d50cc-447b-4d4a-9d73-02a1df3fa7b6/512.jpg,1502316000.0,2017-08-09 22:00:00,https://streetartcities.com/media/a/a74d50cc-447b-4d4a-9d73-02a1df3fa7b6/2048.jpg,https://streetartcities.com/media/a/a74d50cc-447b-4d4a-9d73-02a1df3fa7b6/512.jpg,https://streetartcities.com/media/a/a74d50cc-447b-4d4a-9d73-02a1df3fa7b6/1024.jpg,https://streetartcities.com/media/a/a74d50cc-447b-4d4a-9d73-02a1df3fa7b6/2048.jpg,https://streetartcities.com/media/a/a74d50cc-447b-4d4a-9d73-02a1df3fa7b6/orig.jpg,1523.0,Innerfields,https://berlin.streetartcities.com/artists/innerfields-1523,,,,,,,,,,,,,,,,"Near the park Gleisdreieck you can find this impressive mural. Don't hesitate to enter the park too, at the railway tracks you will find a wall with graffiti spots",18.0,,,,,,,,,,,,,,,,,,sac
22,https://berlin.streetartcities.com/artworks/untitled-2458,52.52839096,13.41665153,"Prenzlauer Allee 3, 10405 Berlin, Deutschland",Untitled,Berlin,Germany,DE,JR Artist,https://streetartcities.com/media/b/bdbf8176-1b09-4a1b-9d2b-9fb6b6993302/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/b/bdbf8176-1b09-4a1b-9d2b-9fb6b6993302/2048.jpg,https://streetartcities.com/media/b/bdbf8176-1b09-4a1b-9d2b-9fb6b6993302/512.jpg,https://streetartcities.com/media/b/bdbf8176-1b09-4a1b-9d2b-9fb6b6993302/1024.jpg,https://streetartcities.com/media/b/bdbf8176-1b09-4a1b-9d2b-9fb6b6993302/2048.jpg,https://streetartcities.com/media/b/bdbf8176-1b09-4a1b-9d2b-9fb6b6993302/orig.jpg,1512.0,JR Artist,https://berlin.streetartcities.com/artists/jr-artist-1512,,,,,,,,,,,,,,,,JR giant paste-up showing a face,10.0,,,,,,,,,,,,,,,,,,sac
23,https://berlin.streetartcities.com/artworks/big-business-2459,52.5110631,13.4277111,"Holzmarktstraße 32, 10243 Berlin, Deutschland",big business!,Berlin,Germany,DE,Cranio,https://streetartcities.com/media/4/4ac11ab2-18f7-41b8-bb09-e5c8fb1503e5/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/4/4ac11ab2-18f7-41b8-bb09-e5c8fb1503e5/2048.jpg,https://streetartcities.com/media/4/4ac11ab2-18f7-41b8-bb09-e5c8fb1503e5/512.jpg,https://streetartcities.com/media/4/4ac11ab2-18f7-41b8-bb09-e5c8fb1503e5/1024.jpg,https://streetartcities.com/media/4/4ac11ab2-18f7-41b8-bb09-e5c8fb1503e5/2048.jpg,https://streetartcities.com/media/4/4ac11ab2-18f7-41b8-bb09-e5c8fb1503e5/orig.jpg,379.0,Cranio,https://berlin.streetartcities.com/artists/cranio-379,,,,,,,,,,,,,,,,This mural is located nearby a wellknown beach bar and club. Enjoy it!&nbsp;,9.0,,,,,,,,,,,,,,,,,,sac
24,https://berlin.streetartcities.com/artworks/cosmo-fox-2460,52.50193133,13.36613874,"Potsdamer Straße 77-87, 10785 Berlin, Deutschland",Cosmo Fox,Berlin,Germany,DE,Marina Zumi,https://streetartcities.com/media/9/9d87704b-daee-4f71-ac7c-77e76a39ae15/512.jpg,1502330571.0,2017-08-10 02:02:51,https://streetartcities.com/media/9/9d87704b-daee-4f71-ac7c-77e76a39ae15/2048.jpg,https://streetartcities.com/media/9/9d87704b-daee-4f71-ac7c-77e76a39ae15/512.jpg,https://streetartcities.com/media/9/9d87704b-daee-4f71-ac7c-77e76a39ae15/1024.jpg,https://streetartcities.com/media/9/9d87704b-daee-4f71-ac7c-77e76a39ae15/2048.jpg,https://streetartcities.com/media/9/9d87704b-daee-4f71-ac7c-77e76a39ae15/orig.jpg,1524.0,Marina Zumi,https://berlin.streetartcities.com/artists/marina-zumi-1524,,,,,,,,,,,,,,,,Berlin has thousands of backyards - this is one of the best because of the hidden mural!,8.0,,,,,,,,,,,,,,,,,,sac
